,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,renovated_last_20,age
19044,218000.0,4,1.0,1620,17500,1.0,0,0,3_Average,7_Average,0,53
19045,289999.0,3,2.0,1490,9285,1.0,0,0,3_Average,8_Good,0,20
19046,540000.0,2,1.0,1170,4750,1.0,0,0,3_Average,6_Low_Average,0,112
19047,324950.0,3,1.0,1240,7500,1.0,0,0,4_Good,7_Average,0,39
19048,718500.0,3,2.0,2910,6600,2.0,0,0,4_Good,7_Average,0,115
19049,495000.0,3,2.0,2660,192099,1.0,0,0,4_Good,9_Better,0,51
19050,260000.0,6,2.0,2220,8797,1.0,0,0,3_Average,7_Average,0,38
19051,430000.0,4,1.5,1920,10000,1.0,0,0,4_Good,7_Average,0,61
19052,402500.0,3,3.25,2780,4002,2.0,0,0,3_Average,8_Good,0,6
19053,1420000.0,4,3.0,3110,4408,2.5,0,1,4_Good,10_Very_Good,0,84
19054,275000.0,3,2.25,1820,9766,1.0,0,0,4_Good,7_Average,0,28
19055,250000.0,3,2.25,1765,7652,2.0,0,0,3_Average,7_Average,0,19
19056,665000.0,3,2.75,1800,9550,1.0,0,0,4_Good,7_Average,0,49
19057,425000.0,3,2.5,2650,144183,1.0,0,0,3_Average,8_Good,0,48
19058,760000.0,2,1.0,1410,3600,1.5,0,0,4_Good,7_Average,0,90
19059,447000.0,3,2.5,1650,3076,2.0,0,0,3_Average,7_Average,0,12
19060,205000.0,3,1.0,1180,8240,1.0,0,0,4_Good,7_Average,0,48
19061,191000.0,3,1.5,800,8850,1.0,0,0,4_Good,6_Low_Average,0,56
19062,350000.0,2,1.75,1430,7921,1.0,0,0,3_Average,7_Average,0,32
19063,789888.0,5,3.5,3300,7860,2.0,0,0,3_Average,9_Better,0,14
19064,443000.0,2,1.0,1220,10170,1.0,0,0,3_Average,7_Average,0,67
19065,695000.0,4,3.5,3530,7202,2.0,0,0,3_Average,9_Better,0,15
19066,560000.0,4,2.0,1380,4048,1.5,0,0,4_Good,7_Average,0,109
19067,550000.0,3,1.75,1410,5000,1.0,0,0,4_Good,7_Average,0,92
19068,850000.0,2,2.5,3360,6750,2.0,0,0,3_Average,9_Better,0,11
19069,352750.0,4,2.75,2270,24237,1.0,0,0,4_Good,7_Average,0,38
19070,550000.0,4,2.5,2890,9045,2.0,0,0,3_Average,8_Good,0,14
19071,774900.0,5,1.0,1750,3861,1.5,0,0,3_Average,7_Average,0,112
19072,250000.0,3,1.0,1010,8711,1.0,0,0,5_Very_Good,6_Low_Average,0,71
19073,962800.0,4,2.5,3780,23623,2.0,0,0,3_Average,9_Better,0,18
19074,299500.0,3,1.75,1880,11700,1.0,0,0,4_Good,7_Average,0,47
19075,250000.0,2,1.0,800,5220,1.0,0,0,3_Average,6_Low_Average,0,72
19076,745000.0,5,4.0,4720,493534,2.0,0,0,5_Very_Good,9_Better,0,40
19077,279475.0,2,1.0,1060,10600,1.5,0,0,3_Average,6_Low_Average,0,47
19078,450000.0,3,2.25,2530,27227,2.0,0,0,3_Average,8_Good,0,28
19079,307700.0,5,2.25,1980,13132,1.0,0,0,4_Good,7_Average,0,53
19080,665000.0,3,1.0,1650,5102,1.0,0,0,4_Good,8_Good,0,62
19081,375000.0,3,2.75,1890,3930,2.0,0,0,3_Average,8_Good,0,16
19082,420000.0,4,2.5,3360,11637,2.0,0,0,3_Average,11_Excellent,0,25
19083,148000.0,2,1.0,630,4200,1.0,0,0,3_Average,6_Low_Average,0,85
19084,707000.0,3,1.5,1980,4000,2.0,0,0,3_Average,8_Good,0,96
19085,399000.0,3,1.0,990,4250,1.0,0,0,4_Good,7_Average,0,91
19086,570000.0,4,2.5,3420,115434,2.0,0,0,3_Average,9_Better,0,26
19087,853000.0,4,2.25,3440,35025,2.0,0,0,3_Average,10_Very_Good,0,27
19088,400000.0,3,1.0,1300,14138,1.0,0,0,4_Good,7_Average,0,72
19089,615000.0,2,1.75,2040,28593,1.5,1,1,4_Good,7_Average,0,96
19090,463000.0,3,1.0,1250,7700,1.0,0,0,4_Good,7_Average,0,60
19091,600000.0,4,2.5,1960,14242,1.0,0,1,4_Good,8_Good,0,57
19092,429000.0,5,2.5,2720,8120,1.0,0,0,3_Average,7_Average,0,45
19093,980000.0,4,4.25,3250,11780,2.0,0,0,3_Average,8_Good,1,71
19094,359500.0,6,3.75,3190,4700,2.0,0,0,3_Average,8_Good,0,12
19095,715000.0,4,2.5,2570,7980,2.0,0,0,3_Average,9_Better,0,17
19096,240000.0,3,1.75,1420,6984,1.0,0,0,4_Good,7_Average,0,35
19097,455000.0,4,2.0,2120,9442,1.0,0,0,5_Very_Good,7_Average,0,47
19098,610000.0,3,2.5,2080,167270,1.0,0,0,3_Average,7_Average,0,15
19099,675000.0,3,2.75,2740,5735,2.0,0,0,3_Average,9_Better,0,11
19100,283500.0,3,1.75,1250,5375,1.0,0,0,3_Average,7_Average,0,30
19101,235000.0,2,1.0,2150,4500,1.5,0,0,3_Average,7_Average,0,98
19102,827000.0,4,2.5,3230,12100,1.0,0,0,3_Average,9_Better,0,38
19103,353000.0,2,1.0,860,8511,1.0,0,0,3_Average,7_Average,0,66
19104,747500.0,4,2.5,2810,11902,2.0,0,0,4_Good,9_Better,0,22
19105,341000.0,2,1.0,1040,4000,1.0,0,0,3_Average,6_Low_Average,0,101
19106,182000.0,3,1.0,1160,18055,1.0,0,0,2_Fair,5_Fair,0,65
19107,250000.0,3,2.0,1470,2781,2.0,0,0,3_Average,6_Low_Average,0,12
19108,655000.0,4,3.5,2350,13402,2.0,0,1,3_Average,8_Good,0,21
19109,405000.0,3,2.25,1660,8307,1.0,0,0,4_Good,8_Good,0,54
19110,390000.0,4,1.75,2020,9750,1.0,0,0,3_Average,7_Average,0,40
19111,275400.0,2,1.0,890,8180,1.0,0,0,3_Average,7_Average,0,68
19112,791000.0,3,2.25,2430,5500,2.0,0,0,3_Average,8_Good,0,26
19113,424500.0,3,1.75,1460,7700,1.0,0,0,3_Average,7_Average,0,36
19114,430000.0,3,1.0,980,7200,1.0,0,0,4_Good,7_Average,0,65
19115,865000.0,4,2.5,2580,10631,2.0,0,1,4_Good,9_Better,0,23
19116,163000.0,2,2.0,1250,7543,1.0,0,0,3_Average,7_Average,0,53
19117,920000.0,4,2.75,3140,9085,1.0,0,1,5_Very_Good,8_Good,0,54
19118,1030000.0,5,3.25,2680,3011,2.0,0,0,3_Average,9_Better,0,105
19119,325000.0,3,1.75,1810,8048,1.0,0,0,4_Good,7_Average,0,32
19120,315000.0,5,2.5,2090,4698,2.0,0,0,3_Average,7_Average,0,17
19121,227000.0,4,1.0,1120,8763,1.0,0,0,3_Average,6_Low_Average,0,44
19122,179000.0,4,1.75,1790,7175,1.5,0,0,3_Average,6_Low_Average,0,115
19123,276000.0,2,1.0,870,2676,1.0,0,0,3_Average,7_Average,0,11
19124,335000.0,4,1.5,3160,19745,1.5,0,0,4_Good,6_Low_Average,0,47
19125,430000.0,3,2.0,2350,12480,1.0,0,0,3_Average,7_Average,0,34
19126,266490.0,3,2.5,1810,4113,2.0,0,0,3_Average,7_Average,0,11
19127,655000.0,4,2.75,3160,8197,1.0,0,0,3_Average,8_Good,0,53
19128,635500.0,3,2.0,1660,3600,1.0,0,0,3_Average,7_Average,1,76
19129,235000.0,5,2.5,2500,9583,1.0,0,0,3_Average,7_Average,0,36
19130,885000.0,3,2.5,2880,11443,2.0,0,0,4_Good,9_Better,0,29
19131,352500.0,3,1.0,1470,8400,1.0,0,0,4_Good,7_Average,0,62
19132,450000.0,3,2.5,1460,7573,2.0,0,0,3_Average,8_Good,0,32
19134,1050000.0,3,2.25,2480,15022,1.0,0,1,3_Average,9_Better,1,48
19135,476000.0,2,2.25,1140,1332,3.0,0,0,3_Average,8_Good,0,16
19136,375000.0,3,2.5,1830,13042,2.0,0,0,3_Average,8_Good,0,25
19137,600600.0,4,3.5,3110,6829,2.0,0,0,3_Average,8_Good,0,1
19138,567000.0,4,1.75,2630,11213,1.0,0,1,4_Good,8_Good,0,67
19139,650000.0,4,1.75,2390,12000,1.0,0,0,3_Average,8_Good,0,36
19140,190000.0,5,2.0,1750,10284,1.0,0,0,4_Good,5_Fair,0,72
19141,858000.0,4,3.5,4370,422967,1.0,0,1,4_Good,10_Very_Good,0,37
19142,435500.0,1,1.75,1020,4512,1.0,0,0,3_Average,7_Average,0,78
19143,685000.0,3,2.0,2500,6733,1.0,0,0,3_Average,8_Good,0,36
19144,252000.0,3,2.0,1540,7210,2.0,0,0,4_Good,7_Average,0,31
19145,512500.0,4,2.25,2200,6900,2.0,0,0,4_Good,8_Good,0,40
19146,423800.0,3,2.5,1940,7415,2.0,0,0,3_Average,8_Good,0,50
19147,460000.0,3,2.25,1453,2225,2.0,0,0,4_Good,8_Good,0,29
19148,434000.0,3,2.75,1830,3200,2.0,0,0,3_Average,8_Good,0,24
19149,244000.0,3,1.0,2000,15900,1.0,0,0,3_Average,6_Low_Average,0,67
19150,348125.0,3,1.0,1400,8451,1.5,0,0,3_Average,7_Average,0,62
19151,585000.0,4,3.25,2400,29252,2.0,0,0,4_Good,8_Good,0,33
19152,230000.0,3,1.0,1390,16000,1.0,0,0,4_Good,6_Low_Average,0,55
19153,450000.0,3,2.0,1680,11250,1.0,0,0,4_Good,8_Good,0,48
19154,393000.0,5,2.0,1820,5054,1.0,0,0,4_Good,7_Average,0,45
19155,517000.0,2,1.0,1140,3750,1.0,0,0,4_Good,7_Average,0,90
19156,400000.0,3,1.0,1060,12690,1.0,0,0,3_Average,7_Average,0,46
19157,890000.0,2,1.75,3050,50965,2.0,0,0,3_Average,10_Very_Good,0,24
19158,205950.0,3,1.0,970,11963,1.0,0,0,4_Good,6_Low_Average,0,45
19159,209000.0,3,1.0,1320,3954,1.5,0,0,3_Average,6_Low_Average,1,103
19160,430000.0,4,1.75,1890,6000,1.0,0,0,4_Good,6_Low_Average,0,68
19161,534000.0,4,1.75,2040,2750,1.5,0,0,4_Good,6_Low_Average,0,89
19162,735000.0,4,3.0,2370,3672,1.5,0,0,5_Very_Good,7_Average,0,99
19163,873000.0,3,2.25,2720,54450,2.0,0,0,3_Average,11_Excellent,0,18
19164,475000.0,4,2.25,1970,7532,1.0,0,0,3_Average,8_Good,0,32
19165,325000.0,3,1.75,2180,10230,1.0,0,0,4_Good,7_Average,0,54
19166,500000.0,3,2.25,2990,216057,2.0,0,0,3_Average,9_Better,0,21
19167,279000.0,4,2.75,2180,8475,1.0,0,0,4_Good,7_Average,0,28
19168,350000.0,3,2.0,1440,5469,1.0,0,0,3_Average,8_Good,0,27
19169,660000.0,4,2.25,3180,13653,2.0,0,0,3_Average,9_Better,0,37
19170,324950.0,2,1.5,1643,14616,1.0,0,1,4_Good,7_Average,0,61
19171,500000.0,4,2.0,1530,7816,1.0,0,0,3_Average,7_Average,0,60
19172,187300.0,2,1.0,1310,7697,1.0,0,0,3_Average,6_Low_Average,0,65
19173,345600.0,5,3.5,2800,5120,2.5,0,0,3_Average,9_Better,1,112
19174,400000.0,3,1.5,1510,7642,1.0,0,0,3_Average,7_Average,0,56
19175,935000.0,5,3.0,2700,5001,2.0,0,0,3_Average,10_Very_Good,0,6
19176,374000.0,4,1.75,2220,15600,1.0,0,0,5_Very_Good,7_Average,0,52
19177,328000.0,3,1.75,1440,45302,2.0,0,0,3_Average,7_Average,0,38
19178,257500.0,3,2.0,1300,9334,1.0,0,0,5_Very_Good,7_Average,0,34
19179,1000000.0,4,2.5,2230,3600,2.0,0,0,5_Very_Good,8_Good,0,109
19180,216500.0,2,1.75,1390,4482,1.0,0,0,4_Good,8_Good,0,35
19181,1190000.0,3,2.25,2760,40946,2.0,0,0,5_Very_Good,10_Very_Good,0,37
19182,360000.0,4,2.5,3200,7282,2.0,0,0,3_Average,9_Better,0,8
19183,699999.0,3,0.75,1240,4000,1.0,0,0,4_Good,7_Average,0,47
19184,535000.0,3,2.5,1960,47044,2.0,0,0,4_Good,8_Good,0,37
19185,464950.0,3,2.0,2190,19800,1.0,0,0,3_Average,7_Average,0,21
19186,925000.0,4,2.5,3540,18168,2.0,0,0,3_Average,10_Very_Good,0,19
19187,930000.0,3,3.25,2640,4080,2.0,0,0,3_Average,9_Better,1,103
19188,727500.0,3,2.0,2660,5000,1.5,0,1,3_Average,8_Good,0,105
19189,325000.0,4,1.75,1670,9500,1.0,0,0,3_Average,7_Average,0,39
19190,695000.0,3,3.25,3080,12100,2.0,0,0,3_Average,8_Good,0,31
19191,585000.0,4,2.75,2890,6825,1.0,0,0,3_Average,8_Good,0,42
19192,319000.0,3,2.25,1800,9597,1.0,0,1,3_Average,7_Average,0,52
19193,265000.0,6,2.5,2000,7650,1.5,0,0,4_Good,7_Average,0,55
19194,359000.0,5,1.75,1940,6654,1.5,0,0,4_Good,7_Average,0,62
19195,390000.0,5,1.75,1940,6654,1.5,0,0,4_Good,7_Average,0,62
19196,374500.0,3,1.0,960,9531,1.0,0,0,5_Very_Good,7_Average,0,46
19197,661000.0,2,1.5,1750,46173,2.0,0,0,4_Good,8_Good,0,51
19198,900000.0,3,2.5,2320,5000,2.0,0,0,3_Average,8_Good,0,108
19199,600000.0,5,2.5,2380,8204,1.0,0,0,3_Average,8_Good,0,58
19200,2000000.0,5,4.25,6490,10862,2.0,0,1,4_Good,11_Excellent,0,24
19201,512500.0,4,1.75,1620,4240,1.5,0,0,5_Very_Good,7_Average,0,99
19202,229500.0,3,1.75,1770,33224,1.0,0,0,4_Good,8_Good,0,47
19203,589000.0,3,2.5,2320,5663,2.0,0,0,3_Average,8_Good,0,12
19204,539950.0,3,2.5,1330,2183,3.0,0,0,3_Average,8_Good,0,1
19205,640000.0,4,2.5,3420,21344,2.0,0,0,3_Average,9_Better,0,13
19206,218250.0,3,1.0,1270,7344,1.0,0,0,3_Average,7_Average,0,48
19207,675000.0,4,3.5,2550,3600,2.0,0,1,3_Average,8_Good,0,18
19208,338000.0,5,2.0,1860,9000,2.0,0,0,3_Average,7_Average,0,35
19209,231750.0,3,1.0,1020,7615,1.0,0,0,3_Average,7_Average,0,34
19210,199900.0,1,1.0,720,7140,1.0,0,0,3_Average,6_Low_Average,0,85
19211,1060000.0,4,3.5,4460,16271,2.0,0,1,3_Average,11_Excellent,0,14
19212,263000.0,4,2.75,1830,7315,1.0,0,0,5_Very_Good,7_Average,0,36
19213,279950.0,3,1.5,1520,7200,1.0,0,0,4_Good,7_Average,0,25
19214,395000.0,3,1.5,1080,2940,1.5,0,0,4_Good,7_Average,0,95
19215,252500.0,3,2.0,1900,8002,1.0,0,0,3_Average,7_Average,0,24
19216,1150000.0,4,3.75,5300,37034,2.0,0,0,3_Average,11_Excellent,0,26
19217,205000.0,3,1.0,1370,10708,1.0,0,0,3_Average,7_Average,0,46
19218,654000.0,5,2.5,2960,8968,1.0,0,0,4_Good,8_Good,0,50
19219,200000.0,3,1.0,960,213008,1.0,0,0,2_Fair,6_Low_Average,0,82
19220,700000.0,3,2.5,2190,7982,2.0,0,0,3_Average,8_Good,0,11
19221,2720000.0,4,3.25,3990,18115,2.0,0,0,4_Good,11_Excellent,0,26
19222,306000.0,2,1.75,1200,2622,1.0,0,0,5_Very_Good,7_Average,0,59
19223,270000.0,3,2.5,1780,5015,2.0,0,0,3_Average,7_Average,0,5
19224,340000.0,3,2.25,2630,9916,2.0,0,0,4_Good,9_Better,0,27
19225,450000.0,4,2.5,2300,19250,1.0,0,0,4_Good,7_Average,0,60
19226,580000.0,4,2.75,3210,6825,1.0,0,0,5_Very_Good,7_Average,0,40
19227,435000.0,4,1.75,2290,4400,1.0,0,1,3_Average,7_Average,0,56
19228,690000.0,4,2.5,2780,4688,2.0,0,0,3_Average,9_Better,0,12
19229,720000.0,4,2.5,2650,11520,2.0,0,0,3_Average,8_Good,0,27
19230,403000.0,3,2.25,1840,13020,1.0,0,0,3_Average,8_Good,0,35
19231,440000.0,3,2.75,1560,7392,1.0,0,0,5_Very_Good,7_Average,0,43
19232,178500.0,3,1.0,1200,8470,1.0,0,0,5_Very_Good,7_Average,0,54
19233,270000.0,4,2.5,1900,8282,1.0,0,0,3_Average,7_Average,1,47
19234,129888.0,2,1.0,710,9900,1.0,0,0,3_Average,6_Low_Average,0,72
19235,260000.0,3,1.75,1360,15210,1.0,0,0,3_Average,7_Average,0,28
19236,339950.0,5,2.5,2990,7292,2.0,0,0,4_Good,8_Good,0,25
19237,250000.0,3,1.0,1640,26127,2.0,0,0,3_Average,6_Low_Average,0,40
19238,680000.0,3,3.5,3650,103672,1.0,0,0,3_Average,10_Very_Good,0,4
19240,1230000.0,3,3.5,3680,11491,2.0,0,1,3_Average,11_Excellent,0,16
19241,550000.0,3,2.0,1830,9152,1.0,0,0,5_Very_Good,8_Good,0,56
19242,675000.0,5,2.75,2570,12906,2.0,0,0,3_Average,8_Good,0,28
19243,981000.0,3,3.25,2730,9588,2.0,0,1,3_Average,10_Very_Good,0,31
19244,168000.0,3,1.0,1150,8000,1.5,0,0,4_Good,6_Low_Average,0,102
19245,1000000.0,4,3.0,4260,18687,2.0,0,0,3_Average,11_Excellent,0,19
19246,320000.0,3,1.0,1260,9600,1.0,0,0,3_Average,7_Average,1,45
19247,959000.0,6,3.25,4440,17424,1.0,0,1,4_Good,9_Better,0,56
19248,372000.0,4,1.0,2300,7680,1.0,0,0,3_Average,7_Average,0,56
19249,391500.0,3,2.5,1920,9625,2.0,0,0,3_Average,8_Good,0,22
19250,390000.0,2,1.0,1080,4725,1.5,0,0,3_Average,7_Average,0,71
19251,302000.0,2,1.0,890,5000,1.0,0,0,4_Good,6_Low_Average,0,68
19252,495000.0,3,3.5,1650,1577,2.0,0,0,3_Average,7_Average,0,3
19253,504500.0,3,2.5,1820,1545,3.0,0,1,3_Average,8_Good,0,17
19254,555000.0,4,1.75,2320,4800,1.5,0,0,3_Average,7_Average,0,97
19255,1550000.0,4,3.5,3260,5000,2.0,0,0,5_Very_Good,9_Better,0,78
19256,550000.0,3,1.5,1730,5750,1.0,0,0,3_Average,7_Average,0,68
19257,1800000.0,4,2.5,3320,8325,2.5,0,0,5_Very_Good,10_Very_Good,0,110
19258,655000.0,1,1.0,1660,5422,1.0,0,0,4_Good,7_Average,0,107
19259,685000.0,3,2.5,3290,90796,2.0,0,0,4_Good,10_Very_Good,0,23
19260,721000.0,4,2.0,2280,8339,1.0,0,0,4_Good,7_Average,0,61
19261,1520000.0,4,4.25,3650,5328,1.5,0,0,3_Average,9_Better,1,108
19262,365000.0,4,2.5,1620,219542,2.0,0,0,3_Average,7_Average,0,35
19263,458000.0,3,2.0,2020,8555,1.0,0,0,4_Good,7_Average,0,58
19264,280000.0,2,1.0,1150,12861,1.0,0,0,3_Average,6_Low_Average,0,56
19265,628000.0,4,1.75,1940,3060,1.0,0,0,4_Good,7_Average,0,104
19266,781500.0,4,2.5,3440,6332,2.0,0,0,3_Average,10_Very_Good,0,14
19267,295000.0,3,1.75,2000,7560,1.0,0,0,4_Good,7_Average,0,47
19268,435000.0,2,1.0,750,2786,1.0,0,0,5_Very_Good,7_Average,0,68
19269,300000.0,3,1.75,1420,7200,1.0,0,0,3_Average,7_Average,0,36
19270,208500.0,2,1.0,880,4814,1.0,0,0,4_Good,5_Fair,0,109
19271,930000.0,2,2.5,2680,11214,1.0,0,0,3_Average,9_Better,0,9
19272,316000.0,2,2.0,860,3000,1.0,0,0,3_Average,6_Low_Average,0,109
19273,249900.0,3,2.0,1310,6738,1.0,0,0,4_Good,7_Average,0,25
19274,675000.0,3,2.25,1780,4252,2.0,0,0,4_Good,8_Good,0,26
19275,447000.0,3,2.25,1440,4667,2.0,0,0,3_Average,7_Average,0,30
19276,675000.0,3,2.0,1510,3817,1.5,0,0,3_Average,8_Good,0,110
19277,546000.0,4,2.5,2100,1397,3.0,0,0,3_Average,8_Good,0,7
19278,310000.0,3,2.0,1310,1361,3.0,0,0,3_Average,7_Average,0,12
19279,190000.0,3,1.0,1280,5100,1.0,0,0,3_Average,7_Average,0,54
19280,650000.0,3,1.5,1320,8114,1.0,0,0,3_Average,8_Good,0,64
19281,585000.0,3,2.5,1740,2350,2.0,0,0,3_Average,8_Good,0,20
19282,1430000.0,4,2.5,2910,7364,2.0,0,0,3_Average,10_Very_Good,0,12
19283,565000.0,4,2.5,2500,12090,1.0,0,0,3_Average,9_Better,0,32
19284,174900.0,3,1.0,1100,6000,1.5,0,0,2_Fair,6_Low_Average,0,89
19285,360000.0,3,2.25,1381,1180,3.0,0,0,3_Average,8_Good,0,8
19286,234000.0,3,1.0,960,9624,1.0,0,0,3_Average,7_Average,0,62
19288,315000.0,3,2.5,2200,5954,2.0,0,0,3_Average,7_Average,0,11
19289,225000.0,3,1.0,1250,7820,1.0,0,0,3_Average,7_Average,0,48
19290,370000.0,3,1.5,2380,14500,1.0,0,0,4_Good,7_Average,0,54
19291,606000.0,3,1.0,1500,3920,1.0,0,0,3_Average,7_Average,0,68
19292,272500.0,3,2.0,1410,7622,1.0,0,0,4_Good,7_Average,0,32
19293,475000.0,3,1.75,1680,3420,1.0,0,0,3_Average,7_Average,0,23
19294,270000.0,3,1.0,1500,13500,1.0,0,0,4_Good,7_Average,0,47
19295,624000.0,4,1.75,2710,9216,1.0,0,0,3_Average,8_Good,0,54
19296,355000.0,3,1.75,1730,7416,1.5,0,0,3_Average,7_Average,0,61
19297,345000.0,3,1.0,960,3844,1.0,0,0,3_Average,7_Average,0,43
19298,342000.0,4,2.5,2380,7792,2.0,0,0,3_Average,8_Good,0,22
19299,316000.0,3,1.75,1120,98445,1.5,0,1,4_Good,7_Average,0,98
19300,539950.0,4,2.5,2960,37430,2.0,0,0,3_Average,9_Better,0,25
19301,221347.0,3,2.0,1580,6655,1.0,0,0,3_Average,6_Low_Average,0,71
19302,330000.0,3,2.5,1870,4657,2.0,0,0,3_Average,8_Good,0,15
19303,279000.0,4,2.5,1810,13000,1.0,0,0,4_Good,8_Good,0,38
19304,850000.0,4,3.0,2550,3784,1.5,0,0,4_Good,8_Good,0,115
19305,746000.0,3,1.75,1910,12321,1.0,0,0,4_Good,7_Average,0,63
19306,478000.0,2,2.0,1200,1867,1.0,0,0,3_Average,7_Average,1,91
19307,820000.0,4,2.75,2420,4635,1.5,0,0,5_Very_Good,7_Average,0,110
19308,2160000.0,3,3.5,3080,6495,2.0,0,1,3_Average,11_Excellent,1,19
19309,820000.0,3,3.0,3850,38830,2.0,0,1,3_Average,10_Very_Good,0,15
19310,887000.0,3,2.0,3000,22040,2.0,0,1,4_Good,8_Good,0,73
19311,159000.0,3,1.0,1360,20000,1.0,0,0,4_Good,7_Average,0,62
19313,812000.0,4,2.5,2270,5000,2.0,0,0,3_Average,9_Better,0,1
19314,242000.0,4,2.5,1750,11400,2.0,0,0,4_Good,7_Average,0,40
19315,625000.0,4,2.5,3550,8048,2.0,0,0,3_Average,9_Better,0,8
19316,399888.0,4,1.0,2370,30200,1.5,0,0,4_Good,7_Average,0,67
19317,289000.0,3,2.25,1670,6600,2.0,0,0,4_Good,7_Average,0,25
19318,400000.0,3,2.0,1860,12944,1.0,0,0,3_Average,9_Better,0,13
19319,1550000.0,3,2.5,4460,26027,2.0,0,0,3_Average,12_Luxury,0,23
19320,345000.0,2,1.0,1080,4000,1.0,0,0,3_Average,7_Average,0,75
19321,874950.0,2,1.0,1080,4000,1.0,0,0,3_Average,7_Average,0,75
19322,875000.0,3,2.75,2280,4280,1.0,0,0,5_Very_Good,7_Average,0,98
19323,628990.0,4,2.5,2540,32647,2.0,0,0,3_Average,9_Better,0,19
19324,535000.0,2,3.5,2560,5000,1.0,0,0,4_Good,6_Low_Average,0,71
19325,770126.0,4,2.75,2390,9300,1.0,0,0,3_Average,8_Good,0,36
19326,710000.0,4,2.5,2870,8995,1.0,0,0,5_Very_Good,8_Good,0,47
19327,465000.0,3,1.75,1510,4800,1.0,0,1,3_Average,7_Average,0,90
19328,359000.0,3,1.75,2200,11520,1.0,0,0,4_Good,7_Average,0,63
19330,820000.0,3,2.5,2970,9600,2.0,0,0,3_Average,9_Better,0,21
19331,160000.0,3,1.5,960,6497,1.0,0,0,4_Good,7_Average,0,45
19332,535000.0,4,1.75,1420,5000,1.5,0,0,4_Good,7_Average,0,70
19333,365000.0,3,2.25,1800,9010,1.0,0,0,3_Average,7_Average,0,40
19334,708000.0,4,2.5,3090,5600,2.0,0,0,3_Average,9_Better,0,10
19335,215000.0,3,1.0,1200,7280,1.0,0,0,4_Good,7_Average,0,48
19336,1950000.0,4,3.5,4065,18713,2.0,0,0,4_Good,10_Very_Good,0,28
19337,390000.0,4,2.5,2570,22215,2.0,0,0,5_Very_Good,7_Average,0,57
19338,570000.0,3,2.0,1530,5401,1.0,0,0,4_Good,7_Average,0,78
19339,383000.0,3,1.75,1500,13430,1.0,0,0,3_Average,7_Average,0,38
19340,370000.0,4,3.0,2490,5706,2.0,0,0,3_Average,9_Better,0,10
19341,454000.0,4,2.5,3040,12522,2.0,0,0,3_Average,7_Average,0,15
19342,1400000.0,5,3.25,4140,32700,1.0,0,1,3_Average,10_Very_Good,0,42
19343,371000.0,4,1.75,1690,10854,1.0,0,0,3_Average,7_Average,0,38
19344,530000.0,3,1.75,1430,10350,1.0,0,0,3_Average,7_Average,0,56
19345,608000.0,4,2.75,2490,9714,1.0,0,0,4_Good,8_Good,0,32
19346,450000.0,3,1.75,1350,7200,1.0,0,0,5_Very_Good,7_Average,0,61
19347,780000.0,4,2.5,3140,14421,2.0,0,0,3_Average,10_Very_Good,0,21
19348,290000.0,4,2.5,2340,52272,2.0,0,0,2_Fair,8_Good,0,37
19349,225000.0,3,1.75,1610,14182,1.0,0,0,4_Good,7_Average,0,37
19350,805000.0,4,2.5,3320,38032,2.0,0,0,4_Good,10_Very_Good,0,24
19351,660000.0,3,2.5,2390,15669,2.0,0,0,3_Average,9_Better,0,24
19352,299000.0,3,1.75,1180,13927,1.0,0,0,5_Very_Good,7_Average,0,53
19353,530000.0,2,2.25,1260,1312,3.0,0,0,3_Average,8_Good,0,8
19354,680000.0,3,2.5,1800,4400,1.0,0,0,5_Very_Good,7_Average,0,45
19355,199900.0,4,1.75,1790,12000,1.0,0,0,5_Very_Good,6_Low_Average,0,71
19356,224000.0,3,1.75,1760,6300,1.0,0,0,3_Average,7_Average,0,52
19357,244000.0,3,1.75,1540,8885,1.0,0,0,4_Good,7_Average,0,35
19358,485000.0,4,1.75,1260,3880,1.0,0,0,5_Very_Good,7_Average,0,97
19359,330000.0,4,2.5,2240,7589,2.0,0,0,3_Average,8_Good,0,21
19360,509000.0,4,2.0,1630,1724,1.5,0,0,3_Average,6_Low_Average,0,100
19361,440000.0,4,2.5,2350,7203,2.0,0,0,3_Average,8_Good,0,26
19362,244000.0,3,2.0,1350,8587,1.0,0,0,3_Average,7_Average,0,17
19363,399700.0,4,1.75,1320,4800,1.0,0,0,4_Good,7_Average,0,85
19364,519000.0,4,2.5,1950,2617,1.5,0,0,4_Good,7_Average,0,105
19365,211000.0,4,1.0,2100,9200,1.0,0,0,3_Average,7_Average,0,56
19366,950000.0,3,2.5,3480,7800,1.0,0,0,4_Good,7_Average,1,74
19367,410000.0,3,2.5,1830,2839,2.0,0,0,3_Average,8_Good,0,16
19368,750000.0,4,2.0,2640,5000,2.0,0,0,3_Average,7_Average,0,66
19369,133400.0,3,1.0,900,2550,1.0,0,0,4_Good,6_Low_Average,0,37
19370,240000.0,3,2.0,1553,6550,1.0,0,0,3_Average,7_Average,0,115
19371,539000.0,3,2.5,1710,2300,2.0,0,0,3_Average,8_Good,0,10
19372,688000.0,4,3.0,3400,292723,2.0,0,0,3_Average,10_Very_Good,0,17
19373,465000.0,3,1.5,1270,5112,1.0,0,0,3_Average,7_Average,0,65
